"time (s)","v("/out" ?result "tran-tran") (V)"
8.82E-8,0.2621
8.822E-8,0.2621
8.826E-8,0.2621
8.829E-8,0.2621
8.829E-8,0.2621
8.829E-8,0.2621
8.829E-8,0.2621
8.829E-8,0.2621
8.829E-8,0.2621
8.829E-8,0.2621
8.83E-8,0.2621
8.831E-8,0.2621
8.832E-8,0.2621
8.832E-8,0.2621
8.832E-8,0.2621
8.832E-8,0.2621
8.833E-8,0.2621
8.833E-8,0.2621
8.834E-8,0.2621
8.837E-8,0.2621
8.84E-8,0.2621
8.843E-8,0.2621
8.843E-8,0.2621
8.843E-8,0.2621
8.843E-8,0.2621
8.843E-8,0.2621
8.843E-8,0.2621
8.843E-8,0.2621
8.844E-8,0.2621
8.845E-8,0.2621
8.846E-8,0.2621
8.847E-8,0.2621
8.847E-8,0.2621
8.847E-8,0.2621
8.847E-8,0.2621
8.848E-8,0.2621
8.849E-8,0.2621
8.851E-8,0.2621
8.854E-8,0.2621
8.857E-8,0.2621
8.857E-8,0.2621
8.857E-8,0.2621
8.857E-8,0.2621
8.857E-8,0.2621
8.857E-8,0.2621
8.858E-8,0.2641
8.858E-8,0.2664
8.858E-8,0.2664
8.86E-8,0.2664
8.861E-8,0.2664
8.861E-8,0.2664
8.861E-8,0.2664
8.861E-8,0.2664
8.861E-8,0.2664
8.862E-8,0.2664
8.863E-8,0.2664
8.865E-8,0.2664
8.868E-8,0.2664
8.871E-8,0.2664
8.871E-8,0.2664
8.871E-8,0.2664
8.871E-8,0.2664
8.872E-8,0.2664
8.872E-8,0.2664
8.872E-8,0.2664
8.873E-8,0.2664
8.874E-8,0.2664
8.875E-8,0.2664
8.875E-8,0.2664
8.875E-8,0.2664
8.875E-8,0.2664
8.876E-8,0.2664
8.876E-8,0.2664
8.877E-8,0.2664
8.88E-8,0.2664
8.883E-8,0.2664
8.886E-8,0.2664
8.886E-8,0.2664
8.886E-8,0.2664
8.886E-8,0.2664
8.886E-8,0.2664
8.886E-8,0.2664
8.886E-8,0.2664
8.887E-8,0.2664
8.888E-8,0.2664
8.889E-8,0.2664
8.889E-8,0.2664
8.889E-8,0.2664
8.89E-8,0.2664
8.89E-8,0.2664
8.89E-8,0.2664
8.892E-8,0.2664
8.894E-8,0.2664
8.897E-8,0.2664
8.9E-8,0.2664
8.9E-8,0.2664
8.9E-8,0.2664
8.9E-8,0.2664
8.9E-8,0.2664
8.9E-8,0.2664
8.901E-8,0.2664
8.901E-8,0.2664
8.902E-8,0.2664
8.904E-8,0.2664
8.904E-8,0.2664
8.904E-8,0.2664
8.904E-8,0.2664
8.904E-8,0.2664
8.905E-8,0.2664
8.906E-8,0.2664
8.908E-8,0.2664
8.911E-8,0.2664
8.914E-8,0.2664
8.914E-8,0.2664
8.914E-8,0.2664
8.914E-8,0.2664
8.914E-8,0.2664
8.915E-8,0.2664
8.915E-8,0.2664
8.915E-8,0.2664
8.917E-8,0.2664
8.918E-8,0.2664
8.918E-8,0.2664
8.918E-8,0.2664
8.918E-8,0.2664
8.918E-8,0.2664
8.919E-8,0.2664
8.92E-8,0.2664
8.922E-8,0.2664
8.926E-8,0.2664
8.929E-8,0.2664
8.929E-8,0.2664
8.929E-8,0.2664
8.929E-8,0.2664
8.929E-8,0.2664
8.929E-8,0.2664
8.929E-8,0.2664
8.93E-8,0.2664
8.931E-8,0.2664
8.932E-8,0.2664
8.932E-8,0.2664
8.932E-8,0.2664
8.932E-8,0.2664
8.933E-8,0.2664
8.933E-8,0.2664
8.934E-8,0.2664
8.937E-8,0.2664
8.94E-8,0.2664
8.943E-8,0.2664
8.943E-8,0.2664
8.943E-8,0.2664
8.943E-8,0.2664
8.943E-8,0.2664
8.943E-8,0.2664
8.943E-8,0.2664
8.944E-8,0.2664
8.945E-8,0.2664
8.946E-8,0.2664
8.947E-8,0.2664
8.947E-8,0.2664
8.947E-8,0.2664
8.947E-8,0.2664
8.948E-8,0.2664
8.949E-8,0.2664
8.951E-8,0.2664
8.954E-8,0.2664
8.957E-8,0.2664
8.957E-8,0.2664
8.957E-8,0.2664
8.957E-8,0.2664
8.957E-8,0.2664
8.957E-8,0.2664
8.958E-8,0.2664
8.958E-8,0.2664
8.959E-8,0.2664
8.961E-8,0.2664
8.961E-8,0.2664
8.961E-8,0.2664
8.961E-8,0.2664
8.961E-8,0.2664
8.962E-8,0.2664
8.963E-8,0.2664
8.965E-8,0.2664
8.968E-8,0.2664
8.971E-8,0.2664
8.971E-8,0.2664
8.971E-8,0.2664
8.971E-8,0.2664
8.972E-8,0.2664
8.972E-8,0.2664
8.972E-8,0.2664
8.973E-8,0.2664
8.974E-8,0.2664
8.975E-8,0.2664
8.975E-8,0.2664
8.975E-8,0.2664
8.975E-8,0.2664
8.976E-8,0.2664
8.976E-8,0.2664
8.977E-8,0.2664
8.98E-8,0.2664
8.983E-8,0.2664
8.986E-8,0.2664
8.986E-8,0.2664
8.986E-8,0.2664
8.986E-8,0.2664
8.986E-8,0.2664
8.986E-8,0.2664
8.986E-8,0.2664
8.987E-8,0.2664
8.988E-8,0.2664
8.989E-8,0.2664
8.989E-8,0.2664
8.989E-8,0.2664
8.99E-8,0.2664
8.99E-8,0.2664
8.99E-8,0.2664
8.992E-8,0.2664
8.994E-8,0.2664
8.997E-8,0.2664
9.0E-8,0.2664
